1762;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1763;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1764;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1765;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1766;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1772;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1775;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1776;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1778;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1794;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1799;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1805;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1810;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1811;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1830;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1832;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1833;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1840;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1843;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1845;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1847;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1863;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1870;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1871;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1873;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1878;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1880;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1884;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1891;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1904;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1920;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1921;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1922;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1932;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1934;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1935;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1948;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1954;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1956;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1967;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1967;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1970;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1983;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1985;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
1990;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
1996;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
2013;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
2020;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
5604;B (St-Rémy-les-Chevreuse - Robinson/Roissy-Aéroport-Charles-de-Gaulle - Mitry-Claye);rer
15522;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
15523;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
15524;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
53960;A (Marne-la-Vallée-Chessy - Boissy-St-Leger/Cergy-St-Christophe - Poissy - St-Germain-en-Laye);rer
23870;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
23876;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
23877;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
23879;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
57292;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
57293;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
57295;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
136234;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136235;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136237;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136238;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136239;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136240;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136241;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136242;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136243;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136244;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136246;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136247;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136248;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
136249;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
142782;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142783;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142784;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142785;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142786;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142789;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142790;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142792;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142793;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142794;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142795;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142796;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142797;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142798;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142799;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142801;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142802;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142803;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142805;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142806;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142807;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142808;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142810;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
142811;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
302756;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
433649;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433650;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433651;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433652;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433653;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433654;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
433655;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444979;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444980;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444981;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444982;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444983;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444984;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444985;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444986;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444987;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
444988;T1 (LES COURTILLES/NOISY-LE-SEC RER);tram
445421;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
445422;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
445423;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
445424;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
445426;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
445433;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
446284;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446285;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446286;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446302;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446303;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446304;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446305;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446306;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446307;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446309;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446310;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446311;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446312;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446314;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446315;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446316;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446317;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446318;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446319;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446323;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
446344;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
446346;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
446347;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446348;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446349;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446350;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446351;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446352;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446353;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
446354;T3A (PORTE DE VINCENNES/PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU);tram
453852;T3B (PORTE DE LA CHAPELLE/PORTE DE VINCENNES);tram
465165;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465166;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465167;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465168;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465169;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465170;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465171;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465172;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
465173;T2 (PORTE DE VERSAILLES/PONT DE BEZONS);tram
