trip_id;arrival_time;departure_time;stop_id;stop_sequence;;;stop_id;stop_nieghbor;travel_time
1,13E+14;05:35:00;05:35:00;1955;1;;;;;
1,13E+14;05:37:00;05:37:00;2062;2;;;;;
1,13E+14;05:39:00;05:39:00;1642;3;;;;;
1,13E+14;05:41:00;05:41:00;1892;4;;;;;
1,13E+14;05:42:00;05:42:00;2036;5;;;;;
1,13E+14;05:43:00;05:43:00;1864;6;;;;;
1,13E+14;05:44:00;05:44:00;1773;7;;;;;
1,13E+14;05:45:00;05:45:00;1688;8;;;;;
1,13E+14;05:47:00;05:47:00;1980;9;;;;;
1,13E+14;05:48:00;05:48:00;2083;10;;;;;
1,13E+14;05:50:00;05:50:00;1945;11;;;;;
1,13E+14;05:51:00;05:51:00;1961;12;;;;;
1,13E+14;05:52:00;05:52:00;2028;13;;;;;
1,13E+14;05:54:00;05:54:00;2048;14;;;;;
1,13E+14;05:55:00;05:55:00;1755;15;;;;;
1,13E+14;05:57:00;05:57:00;1856;16;;;;;
1,13E+14;05:58:00;05:58:00;1803;17;;;;;
1,13E+14;06:00:00;06:00:00;1933;18;;;;;
1,13E+14;06:01:00;06:01:00;1887;19;;;;;
1,13E+14;05:30:00;05:30:00;2433;1;;;;;
1,13E+14;05:31:00;05:31:00;2098;2;;;;;
1,13E+14;05:33:00;05:33:00;2147;3;;;;;
1,13E+14;05:34:00;05:34:00;2216;4;;;;;
1,13E+14;05:35:00;05:35:00;2200;5;;;;;
1,13E+14;05:37:00;05:37:00;2544;6;;;;;
1,13E+14;05:38:00;05:38:00;2170;7;;;;;
1,13E+14;05:39:00;05:39:00;2498;8;;;;;
1,13E+14;05:41:00;05:41:00;2383;9;;;;;
1,13E+14;05:42:00;05:42:00;2331;10;;;;;
1,13E+14;05:43:00;05:43:00;2155;11;;;;;
1,13E+14;05:45:00;05:45:00;2288;12;;;;;
1,13E+14;05:46:00;05:46:00;2522;13;;;;;
1,13E+14;05:48:00;05:48:00;2111;14;;;;;
1,13E+14;05:50:00;05:50:00;2210;15;;;;;
1,13E+14;05:51:00;05:51:00;2443;16;;;;;
1,13E+14;05:53:00;05:53:00;2371;17;;;;;
1,13E+14;05:55:00;05:55:00;2429;18;;;;;
1,13E+14;05:56:00;05:56:00;2470;19;;;;;
1,13E+14;05:57:00;05:57:00;2116;20;;;;;
1,13E+14;05:59:00;05:59:00;2154;21;;;;;
1,13E+14;07:22:00;07:22:00;2058;1;;;;;
1,13E+14;07:25:00;07:25:00;1788;3;;;;;
1,13E+14;07:26:00;07:26:00;1784;4;;;;;
1,13E+14;07:27:00;07:27:00;1812;5;;;;;
1,13E+14;07:29:00;07:29:00;2079;6;;;;;
1,13E+14;07:30:00;07:30:00;2087;7;;;;;
1,13E+14;07:31:00;07:31:00;1978;8;;;;;
1,13E+14;07:33:00;07:33:00;1900;9;;;;;
1,13E+14;07:34:00;07:34:00;1674;10;;;;;
1,13E+14;07:36:00;07:36:00;1910;11;;;;;
1,13E+14;07:38:00;07:38:00;2086;12;;;;;
1,13E+14;07:39:00;07:39:00;2046;13;;;;;
1,13E+14;07:40:00;07:40:00;1791;14;;;;;
1,13E+14;07:42:00;07:42:00;2071;15;;;;;
1,13E+14;07:43:00;07:43:00;1795;16;;;;;
1,13E+14;07:44:00;07:44:00;1707;17;;;;;
1,13E+14;07:46:00;07:46:00;1629;18;;;;;
1,13E+14;07:47:00;07:47:00;1822;19;;;;;
1,13E+14;07:49:00;07:49:00;1989;20;;;;;
1,13E+14;07:50:00;07:50:00;1684;21;;;;;
1,13E+14;07:51:00;07:51:00;2029;22;;;;;
1,13E+14;07:53:00;07:53:00;1694;23;;;;;
1,13E+14;07:55:00;07:55:00;1736;24;;;;;
1,13E+14;05:35:00;05:35:00;2087;1;;;;;
1,13E+14;05:37:00;05:37:00;1978;2;;;;;
1,13E+14;05:38:00;05:38:00;1900;3;;;;;
1,13E+14;05:40:00;05:40:00;1674;4;;;;;
1,13E+14;05:41:00;05:41:00;1910;5;;;;;
1,13E+14;05:43:00;05:43:00;2086;6;;;;;
1,13E+14;05:44:00;05:44:00;2046;7;;;;;
1,13E+14;05:46:00;05:46:00;1791;8;;;;;
1,13E+14;05:47:00;05:47:00;2071;9;;;;;
1,13E+14;05:49:00;05:49:00;1795;10;;;;;
1,13E+14;05:50:00;05:50:00;1707;11;;;;;
1,13E+14;05:52:00;05:52:00;1629;12;;;;;
1,13E+14;05:53:00;05:53:00;1822;13;;;;;
1,13E+14;05:54:00;05:54:00;1989;14;;;;;
1,13E+14;05:55:00;05:55:00;1684;15;;;;;
1,13E+14;05:57:00;05:57:00;2029;16;;;;;
1,13E+14;05:59:00;05:59:00;1694;17;;;;;
1,13E+14;06:00:00;06:00:00;1736;18;;;;;
1,13E+14;05:35:00;05:35:00;1900;1;;;;;
1,13E+14;05:36:00;05:36:00;1674;2;;;;;
1,13E+14;05:38:00;05:38:00;1910;3;;;;;
1,13E+14;05:40:00;05:40:00;2086;4;;;;;
1,13E+14;05:41:00;05:41:00;2046;5;;;;;
1,13E+14;05:42:00;05:42:00;1791;6;;;;;
1,13E+14;05:44:00;05:44:00;2071;7;;;;;
1,13E+14;05:45:00;05:45:00;1795;8;;;;;
1,13E+14;05:46:00;05:46:00;1707;9;;;;;
1,13E+14;05:48:00;05:48:00;1629;10;;;;;
1,13E+14;05:49:00;05:49:00;1822;11;;;;;
1,13E+14;05:51:00;05:51:00;1989;12;;;;;
1,13E+14;05:52:00;05:52:00;1684;13;;;;;
1,13E+14;05:53:00;05:53:00;2029;14;;;;;
1,13E+14;05:55:00;05:55:00;1694;15;;;;;
1,13E+14;05:57:00;05:57:00;1736;16;;;;;
1,13E+14;05:30:00;05:30:00;2148;1;;;;;
1,13E+14;05:32:00;05:32:00;2179;3;;;;;
1,13E+14;05:33:00;05:33:00;2361;4;;;;;
1,13E+14;05:35:00;05:35:00;2509;5;;;;;
1,13E+14;05:36:00;05:36:00;2452;6;;;;;
1,13E+14;05:37:00;05:37:00;2405;7;;;;;
1,13E+14;05:39:00;05:39:00;2120;8;;;;;
1,13E+14;05:40:00;05:40:00;2401;9;;;;;
1,13E+14;05:41:00;05:41:00;2096;10;;;;;
1,13E+14;05:43:00;05:43:00;2547;11;;;;;
1,13E+14;05:44:00;05:44:00;2235;12;;;;;
1,13E+14;05:46:00;05:46:00;2484;13;;;;;
1,13E+14;05:47:00;05:47:00;2296;14;;;;;
1,13E+14;05:48:00;05:48:00;2168;15;;;;;
1,13E+14;05:50:00;05:50:00;2548;16;;;;;
1,13E+14;05:51:00;05:51:00;2128;17;;;;;
1,13E+14;05:52:00;05:52:00;2351;18;;;;;
1,13E+14;05:54:00;05:54:00;2394;19;;;;;
1,13E+14;05:55:00;05:55:00;2398;20;;;;;
1,13E+14;05:56:00;05:56:00;2160;21;;;;;
1,13E+14;05:57:00;05:57:00;2107;22;;;;;
1,13E+14;05:59:00;05:59:00;2338;23;;;;;
1,13E+14;05:33:00;05:33:00;2405;1;;;;;
1,13E+14;05:34:00;05:34:00;2120;2;;;;;
1,13E+14;05:35:00;05:35:00;2401;3;;;;;
1,13E+14;05:37:00;05:37:00;2096;4;;;;;
1,13E+14;05:38:00;05:38:00;2547;5;;;;;
1,13E+14;05:40:00;05:40:00;2235;6;;;;;
1,13E+14;05:41:00;05:41:00;2484;7;;;;;
1,13E+14;05:42:00;05:42:00;2296;8;;;;;
1,13E+14;05:43:00;05:43:00;2168;9;;;;;
1,13E+14;05:45:00;05:45:00;2548;10;;;;;
1,13E+14;05:46:00;05:46:00;2128;11;;;;;
1,13E+14;05:47:00;05:47:00;2351;12;;;;;
1,13E+14;05:49:00;05:49:00;2394;13;;;;;
1,13E+14;05:50:00;05:50:00;2398;14;;;;;
1,13E+14;05:51:00;05:51:00;2160;15;;;;;
1,13E+14;05:53:00;05:53:00;2107;16;;;;;
1,13E+14;05:54:00;05:54:00;2338;17;;;;;
1,13E+14;14:09:00;14:09:00;2504;1;;;;;
1,13E+14;14:12:00;14:12:00;2494;3;;;;;
1,13E+14;14:13:00;14:13:00;2179;4;;;;;
1,13E+14;14:14:00;14:14:00;2361;5;;;;;
1,13E+14;14:15:00;14:15:00;2509;6;;;;;
1,13E+14;14:16:00;14:16:00;2452;7;;;;;
1,13E+14;14:18:00;14:18:00;2405;8;;;;;
1,13E+14;14:19:00;14:19:00;2120;9;;;;;
1,13E+14;14:20:00;14:20:00;2401;10;;;;;
1,13E+14;14:22:00;14:22:00;2096;11;;;;;
1,13E+14;14:23:00;14:23:00;2547;12;;;;;
1,13E+14;14:25:00;14:25:00;2235;13;;;;;
1,13E+14;14:26:00;14:26:00;2484;14;;;;;
1,13E+14;14:28:00;14:28:00;2296;15;;;;;
1,13E+14;14:29:00;14:29:00;2168;16;;;;;
1,13E+14;14:30:00;14:30:00;2548;17;;;;;
1,13E+14;14:32:00;14:32:00;2128;18;;;;;
1,13E+14;14:33:00;14:33:00;2351;19;;;;;
1,13E+14;14:34:00;14:34:00;2394;20;;;;;
1,13E+14;14:36:00;14:36:00;2398;21;;;;;
1,13E+14;14:37:00;14:37:00;2160;22;;;;;
1,13E+14;14:38:00;14:38:00;2107;23;;;;;
1,13E+14;14:40:00;14:40:00;2338;24;;;;;
1,13E+14;05:30:00;05:30:00;1950;1;;;;;
1,13E+14;05:32:00;05:32:00;1785;2;;;;;
1,13E+14;05:33:00;05:33:00;1728;3;;;;;
1,13E+14;05:34:00;05:34:00;1779;4;;;;;
1,13E+14;05:36:00;05:36:00;1766;5;;;;;
1,13E+14;05:37:00;05:37:00;1683;6;;;;;
1,13E+14;05:38:00;05:38:00;2050;7;;;;;
1,13E+14;05:39:00;05:39:00;1765;8;;;;;
1,13E+14;05:40:00;05:40:00;1662;9;;;;;
1,13E+14;05:41:00;05:41:00;2007;10;;;;;
1,13E+14;05:42:00;05:42:00;1760;11;;;;;
1,13E+14;05:44:00;05:44:00;1846;12;;;;;
1,13E+14;05:45:00;05:45:00;1889;13;;;;;
1,13E+14;05:46:00;05:46:00;1722;14;;;;;
1,13E+14;05:47:00;05:47:00;1935;15;;;;;
1,13E+14;05:49:00;05:49:00;1630;16;;;;;
1,13E+14;05:50:00;05:50:00;1881;17;;;;;
1,13E+14;05:51:00;05:51:00;1634;18;;;;;
1,13E+14;05:52:00;05:52:00;1786;19;;;;;
1,13E+14;05:54:00;05:54:00;1738;20;;;;;
1,13E+14;05:55:00;05:55:00;1862;21;;;;;
1,13E+14;05:56:00;05:56:00;2044;22;;;;;
1,13E+14;05:58:00;05:58:00;1802;23;;;;;
1,13E+14;05:31:00;05:31:00;1932;1;;;;;
1,13E+14;05:33:00;05:33:00;1891;2;;;;;
1,13E+14;05:35:00;05:35:00;1746;3;;;;;
1,13E+14;05:36:00;05:36:00;1772;4;;;;;
1,13E+14;05:37:00;05:37:00;1922;5;;;;;
1,13E+14;05:39:00;05:39:00;1901;6;;;;;
1,13E+14;05:40:00;05:40:00;1675;7;;;;;
1,13E+14;05:42:00;05:42:00;1958;8;;;;;
1,13E+14;05:45:00;05:45:00;2076;9;;;;;
1,13E+14;05:47:00;05:47:00;1898;10;;;;;
1,13E+14;05:48:00;05:48:00;1767;11;;;;;
1,13E+14;05:50:00;05:50:00;1843;12;;;;;
1,13E+14;05:51:00;05:51:00;1700;13;;;;;
1,13E+14;05:53:00;05:53:00;2008;14;;;;;
1,13E+14;05:54:00;05:54:00;2063;15;;;;;
1,13E+14;05:56:00;05:56:00;1759;16;;;;;
1,13E+14;05:58:00;05:58:00;1951;17;;;;;
1,13E+14;05:59:00;05:59:00;1641;18;;;;;
1,13E+14;06:00:00;06:00:00;2017;19;;;;;
1,13E+14;06:02:00;06:02:00;1793;20;;;;;
1,13E+14;06:38:00;06:38:00;2072;1;;;;;
1,13E+14;06:40:00;06:40:00;1932;2;;;;;
1,13E+14;06:42:00;06:42:00;1891;3;;;;;
1,13E+14;06:43:00;06:43:00;1746;4;;;;;
1,13E+14;06:45:00;06:45:00;1772;5;;;;;
1,13E+14;06:46:00;06:46:00;1922;6;;;;;
1,13E+14;06:47:00;06:47:00;1901;7;;;;;
1,13E+14;06:49:00;06:49:00;1675;8;;;;;
1,13E+14;06:51:00;06:51:00;1958;9;;;;;
1,13E+14;06:53:00;06:53:00;2076;10;;;;;
1,13E+14;06:55:00;06:55:00;1898;11;;;;;
1,13E+14;06:57:00;06:57:00;1767;12;;;;;
1,13E+14;06:58:00;06:58:00;1843;13;;;;;
1,13E+14;07:00:00;07:00:00;1700;14;;;;;
1,13E+14;07:01:00;07:01:00;2008;15;;;;;
1,13E+14;07:03:00;07:03:00;2063;16;;;;;
1,13E+14;07:04:00;07:04:00;1759;17;;;;;
1,13E+14;07:06:00;07:06:00;1951;18;;;;;
1,13E+14;07:08:00;07:08:00;1641;19;;;;;
1,13E+14;07:09:00;07:09:00;2017;20;;;;;
1,13E+14;07:11:00;07:11:00;1793;21;;;;;
1,13E+14;16:07:00;16:07:00;1746;1;;;;;
1,13E+14;16:08:00;16:08:00;1772;2;;;;;
1,13E+14;16:09:00;16:09:00;1922;3;;;;;
1,13E+14;16:11:00;16:11:00;1901;4;;;;;
1,13E+14;16:12:00;16:12:00;1675;5;;;;;
1,13E+14;16:14:00;16:14:00;1958;6;;;;;
1,13E+14;16:16:00;16:16:00;2076;7;;;;;
1,13E+14;16:18:00;16:18:00;1898;8;;;;;
1,13E+14;16:19:00;16:19:00;1767;9;;;;;
1,13E+14;16:21:00;16:21:00;1843;10;;;;;
1,13E+14;16:22:00;16:22:00;1700;11;;;;;
1,13E+14;16:24:00;16:24:00;2008;12;;;;;
1,13E+14;16:25:00;16:25:00;2063;13;;;;;
1,13E+14;16:27:00;16:27:00;1759;14;;;;;
1,13E+14;16:29:00;16:29:00;1951;15;;;;;
1,13E+14;16:30:00;16:30:00;1641;16;;;;;
1,13E+14;16:31:00;16:31:00;2017;17;;;;;
1,13E+14;16:33:00;16:33:00;1793;18;;;;;
1,13E+14;05:32:00;05:32:00;2206;1;;;;;
1,13E+14;05:34:00;05:34:00;2437;2;;;;;
1,13E+14;05:36:00;05:36:00;2112;3;;;;;
1,13E+14;05:37:00;05:37:00;2164;4;;;;;
1,13E+14;05:38:00;05:38:00;2445;5;;;;;
1,13E+14;05:39:00;05:39:00;2310;6;;;;;
1,13E+14;05:41:00;05:41:00;2377;7;;;;;
1,13E+14;05:42:00;05:42:00;2294;8;;;;;
1,13E+14;05:44:00;05:44:00;2125;9;;;;;
1,13E+14;05:46:00;05:46:00;2213;10;;;;;
1,13E+14;05:48:00;05:48:00;2485;11;;;;;
1,13E+14;05:49:00;05:49:00;2297;12;;;;;
1,13E+14;05:51:00;05:51:00;2247;13;;;;;
1,13E+14;05:52:00;05:52:00;2382;14;;;;;
1,13E+14;05:53:00;05:53:00;2424;15;;;;;
1,13E+14;05:55:00;05:55:00;2287;16;;;;;
1,13E+14;05:56:00;05:56:00;2257;17;;;;;
1,13E+14;05:58:00;05:58:00;2121;18;;;;;
1,13E+14;06:02:00;06:02:00;2550;19;;;;;
1,13E+14;13:39:00;13:39:00;2136;1;;;;;
1,13E+14;13:40:00;13:40:00;2521;2;;;;;
1,13E+14;13:41:00;13:41:00;2206;3;;;;;
1,13E+14;13:43:00;13:43:00;2437;4;;;;;
1,13E+14;13:45:00;13:45:00;2112;5;;;;;
1,13E+14;13:46:00;13:46:00;2164;6;;;;;
1,13E+14;13:47:00;13:47:00;2445;7;;;;;
1,13E+14;13:48:00;13:48:00;2310;8;;;;;
1,13E+14;13:50:00;13:50:00;2377;9;;;;;
1,13E+14;13:51:00;13:51:00;2294;10;;;;;
1,13E+14;13:53:00;13:53:00;2125;11;;;;;
1,13E+14;13:55:00;13:55:00;2213;12;;;;;
1,13E+14;13:57:00;13:57:00;2485;13;;;;;
1,13E+14;13:58:00;13:58:00;2297;14;;;;;
1,13E+14;14:00:00;14:00:00;2247;15;;;;;
1,13E+14;14:01:00;14:01:00;2382;16;;;;;
1,13E+14;14:02:00;14:02:00;2424;17;;;;;
1,13E+14;14:04:00;14:04:00;2287;18;;;;;
1,13E+14;14:05:00;14:05:00;2257;19;;;;;
1,13E+14;14:07:00;14:07:00;2121;20;;;;;
1,13E+14;14:10:00;14:10:00;2550;21;;;;;
1,13E+14;05:30:00;05:30:00;1794;1;;;;;
1,13E+14;05:31:00;05:31:00;1987;2;;;;;
1,13E+14;05:33:00;05:33:00;1962;3;;;;;
1,13E+14;05:34:00;05:34:00;1640;4;;;;;
1,13E+14;05:35:00;05:35:00;1997;5;;;;;
1,13E+14;05:36:00;05:36:00;1763;6;;;;;
1,13E+14;05:37:00;05:37:00;1930;7;;;;;
1,13E+14;05:39:00;05:39:00;1825;8;;;;;
1,13E+14;05:40:00;05:40:00;1781;9;;;;;
1,13E+14;05:41:00;05:41:00;1665;10;;;;;
1,13E+14;05:43:00;05:43:00;2016;11;;;;;
1,13E+14;05:44:00;05:44:00;1657;12;;;;;
1,13E+14;05:45:00;05:45:00;1926;13;;;;;
1,13E+14;05:46:00;05:46:00;2069;14;;;;;
1,13E+14;05:47:00;05:47:00;1780;15;;;;;
1,13E+14;05:49:00;05:49:00;1687;16;;;;;
1,13E+14;05:50:00;05:50:00;2073;17;;;;;
1,13E+14;05:51:00;05:51:00;1909;18;;;;;
1,13E+14;05:53:00;05:53:00;2030;19;;;;;
1,13E+14;15:08:00;15:08:00;1789;1;;;;;
1,13E+14;15:09:00;15:09:00;2065;2;;;;;
1,13E+14;15:11:00;15:11:00;2081;3;;;;;
1,13E+14;15:12:00;15:12:00;2082;4;;;;;
1,13E+14;15:13:00;15:13:00;2068;5;;;;;
1,13E+14;15:14:00;15:14:00;1644;6;;;;;
1,13E+14;15:15:00;15:15:00;1974;7;;;;;
1,13E+14;15:16:00;15:16:00;1836;8;;;;;
1,13E+14;15:18:00;15:18:00;1794;9;;;;;
1,13E+14;15:19:00;15:19:00;1987;10;;;;;
1,13E+14;15:20:00;15:20:00;1962;11;;;;;
1,13E+14;15:22:00;15:22:00;1640;12;;;;;
1,13E+14;15:23:00;15:23:00;1997;13;;;;;
1,13E+14;15:24:00;15:24:00;1763;14;;;;;
1,13E+14;15:25:00;15:25:00;1930;15;;;;;
1,13E+14;15:26:00;15:26:00;1825;16;;;;;
1,13E+14;15:28:00;15:28:00;1781;17;;;;;
1,13E+14;15:29:00;15:29:00;1665;18;;;;;
1,13E+14;15:30:00;15:30:00;2016;19;;;;;
1,13E+14;15:31:00;15:31:00;1657;20;;;;;
1,13E+14;15:32:00;15:32:00;1926;21;;;;;
1,13E+14;15:34:00;15:34:00;2069;22;;;;;
1,13E+14;15:35:00;15:35:00;1780;23;;;;;
1,13E+14;15:36:00;15:36:00;1687;24;;;;;
1,13E+14;15:37:00;15:37:00;2073;25;;;;;
1,13E+14;15:38:00;15:38:00;1909;26;;;;;
1,13E+14;15:40:00;15:40:00;2030;27;;;;;
1,13E+14;00:55:00;00:55:00;1648;1;;;;;
1,13E+14;00:56:00;00:56:00;1685;2;;;;;
1,13E+14;00:57:00;00:57:00;1876;3;;;;;
1,13E+14;01:00:00;01:00:00;1925;4;;;;;
1,13E+14;01:01:00;01:01:00;1639;5;;;;;
1,13E+14;01:03:00;01:03:00;1696;6;;;;;
1,13E+14;01:04:00;01:04:00;1695;7;;;;;
1,13E+14;07:02:00;07:02:00;1734;1;;;;;
1,13E+14;07:03:00;07:03:00;1790;2;;;;;
1,13E+14;07:05:00;07:05:00;1871;3;;;;;
1,13E+14;05:22:00;05:22:00;3343755;1;;;;;
1,13E+14;05:24:00;05:24:00;3343757;2;;;;;
1,13E+14;05:25:00;05:25:00;3343759;3;;;;;
1,13E+14;05:26:00;05:26:00;3343761;4;;;;;
1,13E+14;05:28:00;05:28:00;3343763;5;;;;;
1,13E+14;05:29:00;05:29:00;3343765;6;;;;;
1,13E+14;05:30:00;05:30:00;3343767;7;;;;;
1,13E+14;05:32:00;05:32:00;3343769;8;;;;;
1,13E+14;05:33:00;05:33:00;3343771;9;;;;;
1,13E+14;05:34:00;05:34:00;3343773;10;;;;;
1,13E+14;05:35:00;05:35:00;3343775;11;;;;;
1,13E+14;05:37:00;05:37:00;3343777;12;;;;;
1,13E+14;05:38:00;05:38:00;3343779;13;;;;;
1,13E+14;05:39:00;05:39:00;3343781;14;;;;;
1,13E+14;05:40:00;05:40:00;3343783;15;;;;;
1,13E+14;05:41:00;05:41:00;3343785;16;;;;;
1,13E+14;05:43:00;05:43:00;3343787;17;;;;;
1,13E+14;05:44:00;05:44:00;3343789;18;;;;;
1,13E+14;05:45:00;05:45:00;3343791;19;;;;;
1,13E+14;05:46:00;05:46:00;3343793;20;;;;;
1,13E+14;05:48:00;05:48:00;3343795;21;;;;;
1,13E+14;05:49:00;05:49:00;3343797;22;;;;;
1,13E+14;05:50:00;05:50:00;3343799;23;;;;;
1,13E+14;05:52:00;05:52:00;3343801;24;;;;;
1,13E+14;05:54:00;05:54:00;3343803;25;;;;;
1,13E+14;05:55:00;05:55:00;3343805;26;;;;;
1,13E+14;05:57:00;05:57:00;3343807;27;;;;;
1,13E+14;05:59:00;05:59:00;3343809;28;;;;;
1,13E+14;06:00:00;06:00:00;3343811;29;;;;;
1,13E+14;06:02:00;06:02:00;3343813;30;;;;;
1,13E+14;06:04:00;06:04:00;3343815;31;;;;;
1,13E+14;06:06:00;06:06:00;3343817;32;;;;;
1,13E+14;06:08:00;06:08:00;3343819;33;;;;;
1,13E+14;06:54:00;06:54:00;3343336;1;;;;;
1,13E+14;06:55:00;06:55:00;3343338;2;;;;;
1,13E+14;06:56:00;06:56:00;3343746;3;;;;;
1,13E+14;06:57:00;06:57:00;3343753;4;;;;;
1,13E+14;06:58:00;06:58:00;3343755;5;;;;;
1,13E+14;07:00:00;07:00:00;3343757;6;;;;;
1,13E+14;07:01:00;07:01:00;3343759;7;;;;;
1,13E+14;07:03:00;07:03:00;3343761;8;;;;;
1,13E+14;07:04:00;07:04:00;3343763;9;;;;;
1,13E+14;07:06:00;07:06:00;3343765;10;;;;;
1,13E+14;07:07:00;07:07:00;3343767;11;;;;;
1,13E+14;07:08:00;07:08:00;3343769;12;;;;;
1,13E+14;07:09:00;07:09:00;3343771;13;;;;;
1,13E+14;07:10:00;07:10:00;3343773;14;;;;;
1,13E+14;07:11:00;07:11:00;3343775;15;;;;;
1,13E+14;07:13:00;07:13:00;3343777;16;;;;;
1,13E+14;07:14:00;07:14:00;3343779;17;;;;;
1,13E+14;07:15:00;07:15:00;3343781;18;;;;;
1,13E+14;07:17:00;07:17:00;3343783;19;;;;;
1,13E+14;07:18:00;07:18:00;3343785;20;;;;;
1,13E+14;07:19:00;07:19:00;3343787;21;;;;;
1,13E+14;07:20:00;07:20:00;3343789;22;;;;;
1,13E+14;07:22:00;07:22:00;3343791;23;;;;;
1,13E+14;07:23:00;07:23:00;3343793;24;;;;;
1,13E+14;07:24:00;07:24:00;3343795;25;;;;;
1,13E+14;07:25:00;07:25:00;3343797;26;;;;;
1,13E+14;07:27:00;07:27:00;3343799;27;;;;;
1,13E+14;07:28:00;07:28:00;3343801;28;;;;;
1,13E+14;07:30:00;07:30:00;3343803;29;;;;;
1,13E+14;07:31:00;07:31:00;3343805;30;;;;;
1,13E+14;07:33:00;07:33:00;3343807;31;;;;;
1,13E+14;07:35:00;07:35:00;3343809;32;;;;;
1,13E+14;07:37:00;07:37:00;3343811;33;;;;;
1,13E+14;07:39:00;07:39:00;3343813;34;;;;;
1,13E+14;07:40:00;07:40:00;3343815;35;;;;;
1,13E+14;07:42:00;07:42:00;3343817;36;;;;;
1,13E+14;07:44:00;07:44:00;3343819;37;;;;;
1,13E+14;05:35:00;05:35:00;3343796;1;;;;;
1,13E+14;05:36:00;05:36:00;3343794;2;;;;;
1,13E+14;05:37:00;05:37:00;3343792;3;;;;;
1,13E+14;05:38:00;05:38:00;3343790;4;;;;;
1,13E+14;05:40:00;05:40:00;3343788;5;;;;;
1,13E+14;05:41:00;05:41:00;3343786;6;;;;;
1,13E+14;05:42:00;05:42:00;3343784;7;;;;;
1,13E+14;05:43:00;05:43:00;3343782;8;;;;;
1,13E+14;05:44:00;05:44:00;3343780;9;;;;;
1,13E+14;05:46:00;05:46:00;3343778;10;;;;;
1,13E+14;05:48:00;05:48:00;3343776;11;;;;;
1,13E+14;05:49:00;05:49:00;3343774;12;;;;;
1,13E+14;05:50:00;05:50:00;3343772;13;;;;;
1,13E+14;05:51:00;05:51:00;3343770;14;;;;;
1,13E+14;05:52:00;05:52:00;3343768;15;;;;;
1,13E+14;05:53:00;05:53:00;3343766;16;;;;;
1,13E+14;05:55:00;05:55:00;3343764;17;;;;;
1,13E+14;05:57:00;05:57:00;3343762;18;;;;;
1,13E+14;05:58:00;05:58:00;3343760;19;;;;;
1,13E+14;05:59:00;05:59:00;3343758;20;;;;;
1,13E+14;06:01:00;06:01:00;3343756;21;;;;;
1,13E+14;06:02:00;06:02:00;3343754;22;;;;;
1,13E+14;06:04:00;06:04:00;3343752;23;;;;;
1,13E+14;06:05:00;06:05:00;3343339;24;;;;;
1,13E+14;06:06:00;06:06:00;3343337;25;;;;;
1,13E+14;06:07:00;06:07:00;3343335;26;;;;;
1,13E+14;05:36:00;05:36:00;1890;1;;;;;
1,13E+14;05:37:00;05:37:00;1972;2;;;;;
1,13E+14;05:38:00;05:38:00;1702;3;;;;;
1,13E+14;05:39:00;05:39:00;1712;4;;;;;
1,13E+14;05:41:00;05:41:00;2001;5;;;;;
1,13E+14;05:42:00;05:42:00;1678;6;;;;;
1,13E+14;05:44:00;05:44:00;1647;7;;;;;
1,13E+14;05:45:00;05:45:00;1844;8;;;;;
1,13E+14;05:47:00;05:47:00;1714;9;;;;;
1,13E+14;05:48:00;05:48:00;1633;10;;;;;
1,13E+14;05:49:00;05:49:00;2032;11;;;;;
1,13E+14;05:50:00;05:50:00;1709;12;;;;;
1,13E+14;05:52:00;05:52:00;1651;13;;;;;
1,13E+14;05:53:00;05:53:00;2014;14;;;;;
1,13E+14;05:54:00;05:54:00;1882;15;;;;;
1,13E+14;05:56:00;05:56:00;1745;16;;;;;
1,13E+14;05:58:00;05:58:00;1704;17;;;;;
1,13E+14;05:59:00;05:59:00;1993;18;;;;;
1,13E+14;06:01:00;06:01:00;1873;19;;;;;
1,13E+14;05:45:00;05:45:00;1745;1;;;;;
1,13E+14;05:47:00;05:47:00;1704;2;;;;;
1,13E+14;05:49:00;05:49:00;1993;3;;;;;
1,13E+14;05:50:00;05:50:00;1873;4;;;;;
1,13E+14;05:49:00;05:49:00;2425;1;;;;;
1,13E+14;05:51:00;05:51:00;2280;2;;;;;
1,13E+14;05:52:00;05:52:00;2549;3;;;;;
1,13E+14;05:54:00;05:54:00;2343;4;;;;;
1,13E+14;05:27:00;05:27:00;2531;1;;;;;
1,13E+14;05:28:00;05:28:00;2454;2;;;;;
1,13E+14;05:29:00;05:29:00;2151;3;;;;;
1,13E+14;05:30:00;05:30:00;2513;4;;;;;
1,13E+14;05:32:00;05:32:00;2459;5;;;;;
1,13E+14;05:33:00;05:33:00;2311;6;;;;;
1,13E+14;05:34:00;05:34:00;2527;7;;;;;
1,13E+14;05:36:00;05:36:00;2488;8;;;;;
1,13E+14;05:37:00;05:37:00;2190;9;;;;;
1,13E+14;05:39:00;05:39:00;2457;10;;;;;
1,13E+14;05:40:00;05:40:00;2447;11;;;;;
1,13E+14;05:41:00;05:41:00;2227;12;;;;;
1,13E+14;05:42:00;05:42:00;2286;13;;;;;
1,13E+14;05:44:00;05:44:00;2460;14;;;;;
1,13E+14;05:45:00;05:45:00;2358;15;;;;;
1,13E+14;05:46:00;05:46:00;2441;16;;;;;
1,13E+14;05:48:00;05:48:00;2201;17;;;;;
